Row,Col,A_Diff_Linear,A_Blue_Linear,A_Green_Diff_Linear,A_Diff,A_Blue,A_Green_Diff,A_Plast_Diff,A_Plast_Green_Diff,T_Plast_Blue,T_Plast_Green,T_Plast_Red,A_Core_Blue,Meniscus_Depth_Ratio,Delta_BStar,B_Star_Norm,Chroma,Hue_Angle,Chroma_L_Ratio,SSAI,AAR,NDYI,RB_Ratio,GB_Ratio,RG_Ratio,Rel_Sat,Blue_Med,Green_Med,Red_Med,L_Med,A_Med,B_Star_Med,S_Med,V_Med,Plate,Photo,True_OD
E,4,0.018514667333924015,-0.014268049329354823,-0.0009446240780259865,0.00841575787905638,-0.006485476967888529,-0.0004293745809209031,0.016083939322580645,-0.0005052679129572413,1.060575246803879,1.1018708500188032,1.1005896542596865,-0.01775428753611618,1.0375,8.567908940232257,0.7891566265060241,182.45547402037573,0.8009007973224648,1.0991293615685285,0.018514667333924015,0.17118668597442385,0.0242326328880027,1.0529801324503312,1.0463576158940397,1.0063291139240507,1.3548475070960984,151.0,158.0,159.0,166.0,127.0,131.0,10.0,159.0,Plate 0002,Plate C 0002.jpg,0.0818
E,5,0.007184174759208503,-0.03759551728650831,0.0003954979662428859,0.0032655339814583774,-0.017088871493867452,0.00017977180283766658,0.018716905570732443,0.0018467149514877351,1.040607369854857,1.0818251858332293,1.0864351370188916,-0.024006411773520923,1.0853658536585367,8.0163346575319,0.7784431137724551,182.43903091169938,0.7931499461096552,1.0924492868964035,0.007183322462381082,0.19111367223655779,0.011093502201370805,1.0256410256410255,1.0192307692307692,1.0062893081761006,1.3797623279125206,156.0,159.0,160.0,167.0,128.0,130.0,8.0,160.0,Plate 0002,Plate C 0002.jpg,0.0776
E,6,-0.0029953451660784808,-0.03884460947137838,0.0006551538994559181,-0.0013615205300356419,-0.017656640668808364,0.0002977972270255015,0.013448088715913294,0.0023406042742904164,1.044670544696736,1.0717335692086924,1.0775252063463554,-0.02180899806278755,1.1772151898734178,3.791220986306584,0.7710843373493976,181.72781845386248,0.7815071324508038,1.0947458943003765,-0.0029947565581473832,0.20595594454051003,-0.001584786028767258,1.0,0.9936708860759493,1.0063694267515924,0.99360032171653,158.0,157.0,158.0,166.0,129.0,128.0,5.0,159.0,Plate 0002,Plate C 0002.jpg,0.056
E,7,0.13688297920023143,0.07697692268929598,-0.0004980102224488303,0.06221953600010527,0.03498951031331635,-0.00022636828293124897,0.06872148208138361,0.0008550647501150074,0.9697761077219184,1.1338037722102323,1.1360382713504333,0.008724038221263124,1.2746478873239437,9.944413016939649,0.8273809523809523,186.93849255838134,0.8383788393015514,1.1127291223713176,0.13688297920023143,0.08911104390941894,0.06425041080312338,1.1408450704225352,1.1338028169014085,1.0062111801242235,6.499085143289919,142.0,161.0,162.0,168.0,125.0,139.0,33.0,162.0,Plate 0002,Plate C 0002.jpg,0.1368
E,8,0.14753770624212723,0.06702701697527125,-0.002799923803016774,0.0670625937464214,0.030466825897850536,-0.0012726926377349054,0.05683724231457411,-0.002756480739862552,1.076917061367353,1.2353100665568968,1.2274943442562543,0.01808781106884978,1.373134328358209,1.511013289125259,0.8023255813953488,186.19613314996636,0.8347876230912644,1.0825356578486416,0.14753770624212723,0.08542438433973021,0.06260032002246678,1.1369863013698631,1.13013698630137,1.006060606060606,5.408016653012551,146.0,165.0,166.0,172.0,125.0,138.0,32.0,167.0,Plate 0002,Plate C 0002.jpg,0.1136
E,9,0.18345329756024892,0.30595444596496485,0.01686943943314309,0.08338786252738592,0.13907020271134765,0.007667927015065072,0.045063583265811766,0.001291046189325469,0.97702946965433,1.080637913457288,1.0838551526617268,0.13010387927491313,1.3363636363636364,-8.487015695399919,0.9928057553956835,186.86893802876924,0.8308214428190254,1.3443808491278362,0.18252954622281942,0.13245528251446162,0.06827309099853231,1.1637931034482758,1.1293103448275863,1.0305343511450382,5.036082026553757,116.0,131.0,135.0,139.0,126.0,138.0,38.0,135.0,Plate 0002,Plate C 0002.jpg,0.1034
E,10,0.31271663990017573,0.6134112152255516,0.03588771729986717,0.14214392722735272,0.2788232796479781,0.016312598772666914,0.05694838368370489,0.0011817146585450765,0.8960296617111992,1.0188002798576148,1.0215762088856462,0.22024337090452822,1.64,-18.01251597073994,1.2260869565217392,189.0952141118331,0.8415189460986248,1.6443062096681138,0.30938569598196863,0.13694213058075339,0.12244897646813836,1.313953488372093,1.244186046511628,1.0560747663551402,6.431740493008038,86.0,107.0,113.0,115.0,126.0,141.0,64.0,113.0,Plate 0002,Plate C 0002.jpg,0.1028
E,11,0.4696697506803012,0.806942624373363,0.04120414029339986,0.2134862503092278,0.3667921019878922,0.01872915467881814,0.04233188452960987,-0.012461514188319478,1.0675352843186974,1.2110878216488108,1.1768310617770066,0.3969931178651307,1.2,-28.02303564624242,1.3153153153153154,192.20041623263984,0.8627343886930967,1.7315352813751337,0.4639349385912837,0.10903473955510608,0.19327730551043965,1.5277777777777777,1.4305555555555556,1.0679611650485437,6.707514773619995,72.0,103.0,110.0,111.0,125.0,146.0,88.0,110.0,Plate 0002,Plate C 0002.jpg,0.1335
F,1,0.43705048457861584,0.46337507203636813,0.011200149712458418,0.19865931117209815,0.21062503274380373,0.005090977142026502,0.11142825511804147,-0.011691122473461407,1.0361227228693652,1.3757216622259403,1.3391815373935536,0.21127355662827604,0.7821782178217822,20.00716284212288,1.0126582278481013,200.60159520801423,0.923307203251567,1.2696303494178116,0.4355868930541187,0.0606893708137958,0.25354969059736937,1.7065217391304348,1.6521739130434783,1.0328947368421053,6.010307337068687,92.0,152.0,157.0,158.0,121.0,160.0,106.0,157.0,Plate 0002,Plate C 0002.jpg,0.2484
F,2,0.00794682423814053,0.018545354413506188,0.0033665948221118704,0.003612192835518395,0.008429706551593674,0.0015302703736872272,-0.026466281606274678,-0.00604626615458112,1.2845179689775112,1.225519337794348,1.2085758235456192,0.003122925359523671,0.92,0.3359755024367246,0.8123076923076923,183.86951895297926,0.8007815651780434,1.131504732018334,0.007938806214971408,0.2150680612722178,0.03150912053882056,1.0753424657534247,1.0547945205479452,1.0194805194805194,1.179606481871592,146.0,154.0,157.0,162.5,128.0,132.0,16.0,157.0,Plate 0002,Plate C 0002.jpg,0.0616
F,3,0.8961634035172188,0.8521489119287602,0.024113033433747873,0.4073470015987359,0.3873404145130729,0.0109604697426127,0.40717788215908235,0.008639662839760864,0.4621259061073557,1.1569072280490909,1.18015268086389,0.5097920545351987,0.6571428571428571,52.87185693744141,1.098159509202454,214.39449619801343,0.987968321304228,1.315303657656524,0.8897271970226025,0.04583056119170288,0.4504504403051703,2.6885245901639343,2.5901639344262297,1.0379746835443038,15.546771831648933,61.0,158.0,164.0,163.0,118.0,179.0,161.0,164.0,Plate 0002,Plate C 0002.jpg,0.6167
F,4,-0.005777283639010464,-0.054117038299970804,0.002758354556554432,-0.002626038017732011,-0.024598653772714023,0.001253797525706514,0.012023431915203948,0.0018144958756766416,1.0969741398422939,1.12306611932735,1.127768140317856,-0.011011031237536224,0.9818181818181818,6.693239479707174,0.7692307692307693,182.43903091169938,0.7931499461096552,1.0795208929686353,-0.005772506852836385,0.22507595051413026,0.012499999804687504,1.0316455696202531,1.018987341772152,1.0124223602484472,0.8776212218189251,158.0,161.0,163.0,169.0,128.0,130.0,7.0,163.0,Plate 0002,Plate C 0002.jpg,0.0643
F,5,-0.01022533817214745,-0.0658300427605862,-0.0018613791559549328,-0.004647880987339745,-0.029922746709357396,-0.0008460814345249423,0.014550987925336725,0.000918004565891993,1.0751833958698398,1.1094699204249467,1.1118175801274968,-0.024315618378767452,1.0476190476190477,5.810505439899927,0.7588235294117647,181.72781845386248,0.7892891943440928,1.0689871673756617,-0.01022533817214745,0.19999999999999998,0.00463678509062156,1.0124223602484472,1.0062111801242235,1.0061728395061729,0.7771427245277671,161.0,162.0,163.0,170.0,128.0,129.0,5.0,163.0,Plate 0002,Plate C 0002.jpg,0.0659
F,6,0.0038740544755189385,-0.03237986845015468,0.004476683061262303,0.0017609338525086254,-0.014718122022797517,0.0020348559369374013,0.01731176549418952,0.003616388904834532,1.051920873808803,1.0856215351686818,1.0946992955695767,-0.0116152819598752,1.1474358974358974,2.25750114774155,0.7757575757575758,181.72781845386248,0.7815071324508038,1.1013807179021968,0.0038688585794182683,0.23250847774946248,0.003174603124212649,1.0127388535031847,1.0,1.0127388535031847,0.876221403903681,157.0,157.0,159.0,165.0,129.0,128.0,5.0,159.0,Plate 0002,Plate C 0002.jpg,0.0615
F,7,0.2882760854695238,0.220966745133823,0.0030530490371948604,0.13103458430432904,0.10043942960628321,0.0013877495623613421,0.1350410340399935,0.0013618088838165537,0.8552988955168993,1.1635823805676238,1.1672367299811894,0.025798807407525198,1.3790322580645162,19.08847001575731,0.8928571428571429,193.34942461771124,0.887978015815743,1.1508894322482812,0.2880122907754082,0.06290372420342574,0.14385964659895356,1.3442622950819672,1.3278688524590163,1.0123456790123457,11.572814174235472,122.0,162.0,164.0,168.0,122.0,150.0,67.0,165.0,Plate 0002,Plate C 0002.jpg,0.2146
F,8,0.3560264040988874,0.28433516742889037,0.0007593195735925706,0.16183018368131238,0.12924325792222283,0.00034514526072382257,0.14494652092650073,-0.003102520961249286,0.8925094662206101,1.2550524416773763,1.2461185239438775,0.08383039849855266,1.3478260869565217,15.31883974678496,0.9112426035502958,195.8494319624134,0.9048270894157867,1.158872378475819,0.35594532122402717,0.04883697441478671,0.171428568367347,1.4224137931034482,1.4051724137931034,1.0122699386503067,11.839898830465584,116.0,163.0,165.0,169.0,121.0,154.0,79.0,166.0,Plate 0002,Plate C 0002.jpg,0.2375
F,9,0.3606544132392473,0.5661146160541931,0.025093380464848686,0.16393382419965782,0.2573248254791787,0.011406082029476614,0.1127798615704067,0.0018370390166955238,0.7902051779334963,1.020193832441518,1.024518329499723,0.20488111141163706,1.3370165745856353,-2.9957750224072015,1.1496062992125984,192.20041623263984,0.8627343886930967,1.5133891041940144,0.35795968764926883,0.10005936232644998,0.15990453078986802,1.4090909090909092,1.3522727272727273,1.0420168067226891,9.115194156862167,88.0,119.0,124.0,127.0,125.0,146.0,76.0,124.0,Plate 0002,Plate C 0002.jpg,0.1298
F,10,0.5160184920909134,0.9057292910631929,0.04859513754636291,0.23455386004132428,0.41169513230145127,0.022088698884710406,0.1254516299498784,0.0017568221116999773,0.7251759964364497,0.9641358420852628,0.9680438947984047,0.33564087721279257,1.4603174603174602,-13.833700325296945,1.4368932038834952,193.72403051764127,0.8694487615099129,1.8808158302683617,0.5086037907406209,0.1127684540285285,0.22461537770414225,1.6349206349206349,1.5238095238095237,1.0729166666666667,9.369833036774972,63.0,96.0,103.0,103.0,125.0,148.0,101.0,103.0,Plate 0002,Plate C 0002.jpg,0.1336
F,11,0.5473463786463842,0.9749200198546688,0.045247974691627835,0.24879380847562926,0.443145463570304,0.020567261223467193,0.027309185068931117,-0.01970379259369285,1.060410247527302,1.1816446517660775,1.1292318035327762,0.43453141903820164,1.2295081967213115,-29.162595661170798,1.4653465346534653,193.72403051764127,0.8694487615099129,1.918059708095458,0.5400159896959336,0.1023021908633705,0.2332268296093665,1.6666666666666667,1.55,1.075268817204301,7.435401363197019,60.0,93.0,100.0,101.0,125.0,148.0,104.0,100.0,Plate 0002,Plate C 0002.jpg,0.1341
G,1,0.22519997405644268,0.2465538010928783,0.008082128425049354,0.10236362457111024,0.1120699095876719,0.0036736947386588024,0.035939621855532344,-0.010886843358866222,1.2385905218605835,1.379603277756574,1.3454494149134464,0.049187413348409745,0.8409090909090909,6.62228680888262,0.9079754601226994,193.08029417835473,0.8734055369251891,1.184541682075796,0.224655266242502,0.08974382682972402,0.15063520597758248,1.376068376068376,1.3333333333333333,1.0320512820512822,3.687944332851349,117.0,156.0,161.0,163.0,124.0,148.0,68.0,161.0,Plate 0002,Plate C 0002.jpg,0.1664
G,2,-0.0014468498714715963,-0.008575426053755154,0.00015197502435310324,-0.0006576590324869919,-0.0038979209335250338,6.90795565242504e-05,-0.018980197393550877,-0.006297789553348684,1.2940847437999867,1.2568409126956774,1.2387467265961434,-0.00262349658984734,0.8653846153846154,-1.3887044499430488,0.7857142857142857,183.86951895297926,0.8007815651780434,1.0944614223391622,-0.0014467839089656567,0.20138159113048498,0.030303029819728395,1.0723684210526316,1.0526315789473684,1.01875,1.0411207216317233,152.0,160.0,163.0,168.0,128.0,132.0,15.0,163.0,Plate 0002,Plate C 0002.jpg,0.0712
G,3,0.24976636368440175,0.19966045446920075,0.0030520090895899896,0.11353016531109175,0.09075475203145489,0.001387276858904704,0.12011143991049489,-0.0003889646261342333,0.9105387667376015,1.2017077040587156,1.2006319074445393,0.10740661261106407,0.8818897637795275,21.837358006213236,0.8771929824561403,193.34942461771124,0.887978015815743,1.1306983895772587,0.24953788611541533,0.06963410595985216,0.15424609784668808,1.3770491803278688,1.3524590163934427,1.018181818181818,6.057724128540555,122.0,165.0,168.0,171.0,122.0,150.0,68.0,168.0,Plate 0002,Plate C 0002.jpg,0.2061
G,4,0.0051935311749201525,-0.02139682087002898,2.410904491110394e-05,0.0023606959886000346,-0.009725827668195032,1.0958656777793757e-05,0.020148326532630767,0.0005508209018401933,1.0685863521378487,1.117910740576714,1.1193294997055325,-0.0030221773836167708,0.9622641509433962,5.307795840339551,0.7797619047619048,183.15294155431957,0.7969806570061045,1.0901960806804736,0.005193493611868933,0.1911922381428501,0.022222221869488544,1.051948051948052,1.0389610389610389,1.0125,1.2362572533661158,154.0,160.0,162.0,168.0,128.0,131.0,11.0,162.0,Plate 0002,Plate C 0002.jpg,0.0776
G,5,-0.006370339737944097,-0.05322758290097895,0.0010885200987595031,-0.0028956089717928485,-0.024194355864081366,0.0004947818630724986,0.016430509254865465,0.0017097897204115184,1.0810569425712153,1.1183282345294165,1.1227396997070729,-0.031757538856197434,1.0617283950617284,3.100181092834191,0.7588235294117647,181.72781845386248,0.7892891943440928,1.0689871673756617,-0.0063682601441957705,0.20989563726144997,0.00928792555281849,1.025,1.0125,1.0123456790123457,0.6768476360096742,160.0,162.0,164.0,170.0,128.0,129.0,5.0,164.0,Plate 0002,Plate C 0002.jpg,0.0678
G,6,-0.004210239197628624,-0.00887630694572041,0.001736667933189679,-0.0019137450898312693,-0.004034684975327483,0.000789394515086147,0.010699460373389806,0.0012287609664822993,1.057099634419753,1.0804050911782113,1.0834662385834646,0.0002485520636404852,1.0986842105263157,0.22264887546393197,0.7962962962962963,182.43354954612926,0.7853981633974483,1.1261330218896868,-0.004208046803645048,0.21578789030172296,0.0032362459023261183,1.0129870129870129,1.0,1.0129870129870129,1.1932059712582996,154.0,154.0,156.0,162.0,129.0,129.0,8.0,157.0,Plate 0002,Plate C 0002.jpg,0.0539
G,7,0.14825515332267394,0.09299739338375297,3.5420416519035824e-05,0.06738870605576086,0.04227154244716047,1.6100189326715558e-05,0.06480964636450258,-0.0018808979369474427,1.0197821301281,1.1890440437665735,1.1839055154867693,-0.017809049674008405,1.381679389312977,5.742366571682965,0.8284023668639053,187.6832437912346,0.8419416003422657,1.1105517384096721,0.14825357796162938,0.08532422347827025,0.07590758950647543,1.1714285714285715,1.1571428571428573,1.0123456790123457,5.7160211588871,140.0,162.0,164.0,169.0,125.0,140.0,39.0,164.0,Plate 0002,Plate C 0002.jpg,0.1606
G,8,0.20580092371589917,0.1923191849700655,-0.0016913471653149936,0.09354587441631779,0.08741781135002977,-0.0007687941660522958,0.06501201862493147,-0.007087681259200576,1.0419728653842402,1.2301444435335194,1.2102314315279623,0.02408778941903356,1.4049586776859504,0.659485801561857,0.8827160493827161,189.9315666233499,0.8524616218331175,1.172417077921913,0.20580092371589917,0.06966414075403923,0.09859154756000797,1.2265625,1.2109375,1.0129032258064516,6.070900111497472,128.0,155.0,157.0,162.0,125.0,143.0,47.0,157.0,Plate 0002,Plate C 0002.jpg,0.1581
G,9,0.33714311083866416,0.657775410938275,0.03579813552364158,0.15324686856302924,0.29898882315376135,0.016271879783473442,0.08233867171463774,0.0023312724749767026,0.7805266743670942,0.9384154488651751,0.9434663635308606,0.2761589504339783,1.225,-8.958093596324261,1.2743362831858407,191.34262462922368,0.8519663271732721,1.693297563090475,0.3335608538432851,0.129260932624535,0.14893616625169773,1.3875,1.3125,1.0571428571428572,7.9437499106424125,80.0,105.0,111.0,113.0,126.0,144.0,75.0,111.0,Plate 0002,Plate C 0002.jpg,0.097
G,10,0.5747745453638139,1.0701021069023129,0.0642008461752277,0.2612611569835518,0.4864100485919604,0.029182202806921576,0.116454513955919,0.001908678558071808,0.6951763926396721,0.9049838957346864,0.9089699574928376,0.4395200876423178,1.3529411764705883,-19.115841246960798,1.5978260869565217,193.61043360315063,0.8621700546672264,2.1044612348168545,0.5639134295596231,0.12588208302840728,0.25352111783376347,1.7547169811320755,1.6037735849056605,1.0941176470588236,9.142744998333127,53.0,85.0,93.0,92.0,126.0,147.0,109.0,93.0,Plate 0002,Plate C 0002.jpg,0.1154
G,11,0.7447280691031933,1.2690920041274365,0.049298747165006485,0.33851275868326974,0.5768600018761075,0.02240852143863925,0.03881924325100424,-0.02980515442437525,0.9924457807693062,1.1623346574837603,1.0852406004437753,0.5553059083354219,1.2272727272727273,-29.691373581651646,1.6888888888888889,196.7968495682794,0.8825641396692964,2.186631661869771,0.733874343391471,0.08341687811869238,0.330798466509564,2.0681818181818183,1.9090909090909092,1.0833333333333333,8.710935664478969,44.0,84.0,91.0,90.0,125.0,152.0,132.0,91.0,Plate 0002,Plate C 0002.jpg,0.1909
H,1,0.13921072929308398,0.24771817988192332,0.007250034398563324,0.06327760422412908,0.1125991726736015,0.00329547018116505,0.010119475274416062,-0.010028796750280178,1.206487905786118,1.263779320957833,1.2349303043153643,0.041470182018177884,0.8333333333333334,-1.249025456843583,0.9285714285714286,189.9315666233499,0.8524616218331175,1.2333218611905838,0.13890860165101612,0.11737068657330417,0.11028037177046035,1.26890756302521,1.226890756302521,1.0342465753424657,2.710971912515055,119.0,146.0,151.0,154.0,125.0,143.0,53.0,151.0,Plate 0002,Plate C 0002.jpg,0.1054
H,2,0.02672989867758091,0.09273753433594673,0.004284132223267539,0.012149953944354884,0.04215342469815753,0.0019473328287578986,0.0001140108645557858,-0.004051531753688858,1.1617130072903772,1.1729092050005765,1.1620180198946382,0.009804576545192848,0.8413793103448276,-2.6196903562145337,0.8427672955974843,184.6212338816963,0.8122116589452836,1.161139835733939,0.02669558844837368,0.19223397718773502,0.047945204658472525,1.1151079136690647,1.0863309352517985,1.0264900662251655,1.5411098553183984,139.0,151.0,155.0,159.0,127.0,134.0,24.0,155.0,Plate 0002,Plate C 0002.jpg,0.0599
